logging to /data1/flows_res/2016020200-2016020300_unique/tenant_5_profile_res-FIX_RATE-FLOWS-0.01.csvtracefile: /data1/tenant_trace/2016020200-2016020300_unique/tenant_5_trace
open file /data1/tenant_trace/2016020200-2016020300_unique/tenant_5_trace
156028043695, 0.425523, 0.426357
173364492995, 0.414190, 0.414787
190700942294, 0.404543, 0.404854
208037391594, 0.395715, 0.395832
225373840893, 0.388071, 0.388052
242710290193, 0.381137, 0.380953
260046739492, 0.374966, 0.374652
277383188792, 0.369374, 0.368863
294719638092, 0.364147, 0.363387
312056087391, 0.359439, 0.358555
329392536691, 0.355173, 0.354156
346728985990, 0.351141, 0.349907
364065435290, 0.347451, 0.346065
381401884589, 0.344076, 0.342612
398738333889, 0.340797, 0.339261
416074783188, 0.337892, 0.336254
433411232488, 0.335155, 0.333414
450747681787, 0.332649, 0.330795
468084131087, 0.330347, 0.328384
485420580386, 0.328150, 0.326032
502757029686, 0.326061, 0.323898
520093478985, 0.323983, 0.321737
537429928285, 0.322248, 0.319908
554766377584, 0.320581, 0.318128
572102826884, 0.318933, 0.316466
589439276184, 0.317479, 0.314897
606775725483, 0.316090, 0.313467
624112174783, 0.314749, 0.312099
641448624082, 0.313501, 0.310801
658785073382, 0.312304, 0.309587
676121522681, 0.311137, 0.308396
693457971981, 0.310060, 0.307300
710794421280, 0.309042, 0.306239
728130870580, 0.308068, 0.305285
745467319879, 0.307121, 0.304331
762803769179, 0.306204, 0.303361
780140218478, 0.305340, 0.302475
797476667778, 0.304573, 0.301676
814813117077, 0.303810, 0.300859
832149566377, 0.303097, 0.300128
849486015676, 0.302457, 0.299478
866822464976, 0.301742, 0.298747
884158914276, 0.301129, 0.298123
901495363575, 0.300534, 0.297511
918831812875, 0.300011, 0.296970
936168262174, 0.299413, 0.296357
953504711474, 0.298920, 0.295853
970841160773, 0.298450, 0.295364
988177610073, 0.297943, 0.294844
1005514059372, 0.297509, 0.294401
1022850508672, 0.297056, 0.293931
1040186957971, 0.296678, 0.293527
1057523407271, 0.296253, 0.293089
1074859856570, 0.295862, 0.292712
1092196305870, 0.295520, 0.292341
1109532755169, 0.295146, 0.291971
1126869204469, 0.294830, 0.291637
1144205653768, 0.294490, 0.291277
1161542103068, 0.294213, 0.290996
1178878552368, 0.293930, 0.290708
1196215001667, 0.293672, 0.290423
1213551450967, 0.293502, 0.290252
1230887900266, 0.293276, 0.290018
1248224349566, 0.293047, 0.289793
1265560798865, 0.292827, 0.289559
1282897248165, 0.292620, 0.289360
1300233697464, 0.292416, 0.289148
1317570146764, 0.292278, 0.289003
1334906596063, 0.292129, 0.288837
1352243045363, 0.291987, 0.288684
1369579494662, 0.291831, 0.288521
1386915943962, 0.291692, 0.288384
1404252393261, 0.291543, 0.288227
1421588842561, 0.291423, 0.288097
1438925291860, 0.291319, 0.287993
1456261741160, 0.291189, 0.287859
1473598190460, 0.291086, 0.287754
1490934639759, 0.290983, 0.287645
1508271089059, 0.290905, 0.287572
1525607538358, 0.290821, 0.287488
1542943987658, 0.290747, 0.287420
1560280436957, 0.290682, 0.287343
1577616886257, 0.290617, 0.287273
1594953335556, 0.290574, 0.287221
1612289784856, 0.290510, 0.287165
1629626234155, 0.290478, 0.287121
1646962683455, 0.290442, 0.287077
1664299132754, 0.290410, 0.287043
1681635582054, 0.290385, 0.287017
1698972031353, 0.290370, 0.287003
1716308480653, 0.290360, 0.286994
1733644929953, 0.290358, 0.286991
Time used: 131752 ms
